,anime_id,name,genre,type,episodes,members,rating
1532,29003,Lena lena,Slice of Life,TV,13,69,5.33
1533,31054,"Letchu, Getchu, Saru Getchu",Comedy,TV,76,104,5.05
1534,32310,"Letchu, Getchu, Saru Getchu Episode 0",Comedy,Special,1,54,3.52
1535,32784,Lina Poe Poe,Music,Music,1,69,3.93
1536,18155,Linetown,Comedy,TV,50,369,6.18
1537,13177,Little Charo,Slice of Life,TV,50,131,6.57
1538,13179,Little Charo 2,Slice of Life,TV,50,103,6.3
1539,13465,Little Charo: Touhoku-hen,Kids,TV,12,102,6.25
1540,32844,Love Will Find the Way Back Home,Music,Music,1,72,4.89
1541,23901,Lovely Movie: Itoshi no Muco Season 2,Slice of Life,TV,22,293,5.58
1542,23899,Lovely Movie: Itoshi no Muco Specials,Slice of Life,Special,3,166,4.67
1543,7500,Maabou no Shounen Koukuu Tsuwamono,Historical,Movie,1,110,5.88
1544,30055,Mabeob Chunjamun: Daemawangui Buhwaleul Magala,,Movie,1,41,4.6
1545,30673,Made in Japan,Comedy,Movie,1,46,4.43
1546,3828,Maegami Tarou,Adventure,Special,1,105,6.08
1547,33907,Magical Music Train,Music,Music,1,61,3.53
1548,15407,Magical Suite Prism Nana,Magic,OVA,7,6797,7.93
1549,22239,Mahou no Yousei Persia Pilot,Magic,Special,1,151,5.09
1550,9818,Mak Dau BoloYao WongZi,Comedy,Movie,1,102,7.18
1551,30051,Mak Dau Dang Dang Ban wo Xin,Comedy,Movie,1,56,6.11
1552,9817,Mak Dau Goo Si,Comedy,Movie,1,136,7.02
1553,30052,Mak Dau wo He wo Mama,Comedy,Movie,1,56,6.25
1554,9819,Mak Dau Xiang Dang Dang,Comedy,Movie,1,103,6.81
1555,8372,Makoto-chan,Comedy,Movie,1,160,5.41
1556,28989,Maku,Dementia,Movie,1,86,6.18
1557,33705,Mameshiba the DVD Green Pea-shiba no Kutsujoku,Comedy,OVA,4,111,5.5
1558,11525,Mamimume★Mogacho,Kids,TV,13,95,6.55
1559,20183,Manga Ijin Monogatari,Historical,TV,46,141,6.87
1560,23001,Manga Jinbutsushi,Historical,TV,365,71,6.91
1561,11829,Manga Mitokoumon,Historical,TV,46,169,7.15
1562,9856,Manga Nihon Emaki,Historical,TV,46,122,6.17
1563,10709,Manga Nihon Keizai Nyuumon,Drama,TV,25,86,6.67
1564,11245,Manga Nihonshi,Historical,TV,52,114,6.2
1565,22509,Manga Nihonshi (NHK Han),Historical,TV,40,188,7.55
1566,10282,Manga Nippon Mukashibanashi,Historical,TV,12,174,5.95
1567,10285,Manga Nippon Mukashibanashi (Movie),Historical,Movie,1,110,6.05
1568,5987,Marin to Yamato: Fushigi na Nichiyoubi,Kids,OVA,1,137,5.69
1569,6942,Marine Snow no Densetsu,Sci-Fi,Special,1,184,6.32
1570,29963,Marude Sekai,Music,Music,1,79,3.93
1571,30781,Matsubara-kun,Comedy,ONA,5,84,4.59
1572,33843,Matsubara-kun: Mackie E no Ouen Message,Comedy,ONA,1,48,3.38
1573,29719,Maze Maze Wien,Dementia,Movie,1,59,5.9
1574,9820,"McDull, the Alumni",Comedy,Movie,1,83,6.38
1575,11711,Me wo Samase Toragorou,Kids,Special,1,69,5.67
1576,9334,Mecha☆Afro-kun,Comedy,OVA,1,183,6.25
1577,25267,Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo,Mystery,Special,1,154,4.94
1578,25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,Fantasy,Special,1,128,4.94
1579,7616,Michi,Drama,Movie,4,187,8.0
1580,7751,Midnight Horror School,Comedy,TV,52,328,6.9
1581,31268,Miira no Yume,Dementia,Movie,1,98,2.97
1582,32402,Mim Mam Mint,Comedy,TV,Unknown,228,4.1
1583,31582,Mimizu Monogatari,Dementia,Movie,1,139,3.39
1584,29767,Minamo,,Movie,1,106,4.04
1585,7452,Mini Moni Yaru no da Pyon!,Comedy,TV,66,146,4.78
1586,34122,Minna de Bokumetsu Inshu Unten,Drama,Special,1,48,4.56
1587,25051,Miracle Giants Doumu-kun Special,Sports,Special,1,73,5.55
1588,32251,Mirai e no Kakehashi: Bridge for Future,Slice of Life,ONA,6,282,5.18
1589,33980,Mirai ni Mukete: Bousai wo Kangaeru,Drama,Movie,1,77,9.0
1590,4096,Mizu no Tane,Historical,Movie,1,144,5.07
1591,34519,Mobile Suit Gakuen: G-Reco Koushien,Comedy,Special,9,94,5.67
1592,29833,Mochi Mochi no Ki,Kids,Movie,1,99,4.27
1593,11959,Moeru! Oniisan (OVA),Comedy,OVA,2,104,5.89
1594,5241,Mofu☆Mofu,Kids,TV,11,220,4.67
1595,23005,Mogura no Motoro,Slice of Life,Movie,1,62,9.5
1596,10758,Momotarou,Drama,Movie,1,183,5.57
1597,33401,Momotarou (Music),Music,Music,1,84,3.65
1598,31924,Monchhichiisu,Kids,TV,20,39,4.8
1599,18743,Money Wars: Nerawareta Waterfront Keikaku,Seinen,OVA,1,130,5.05
1600,22221,Monoshiri Daigaku: Ashita no Calendar,Historical,TV,1274,112,6.8
1601,25541,Moom,Kids,Movie,1,100,6.0
1602,30397,Mori no Kuma-san,Slice of Life,Movie,1,101,3.96
1603,7529,Mori no Ongakukai,Comedy,Movie,1,105,6.13
1604,12613,Morizo to Kikkoro,Kids,TV,52,76,5.42
1605,26115,Moudouken Quill no Isshou,Drama,OVA,1,57,6.2
1606,29895,Muku no Ki no Hanashi,Kids,Movie,1,84,4.04
1607,9948,Music Up,Music,TV,52,147,6.23
1608,33479,Muzumuzu Eighteen,Slice of Life,TV,Unknown,72,3.8
1609,33537,My Home,Slice of Life,ONA,1,45,5.14
1610,17100,Nae Ireumeun Dokgotak,Sports,Movie,1,66,5.0
1611,32776,Nagisa,Music,Music,1,69,3.85
1612,32876,Nameko: Sekai no Tomodachi,Comedy,TV,Unknown,261,5.6
1613,30398,Nani ga Dekiru ka na,Comedy,Movie,1,101,3.52
1614,33861,Nani no Yaku ni Mo Tatanai Karappona Hanashi,Comedy,ONA,2,33,3.5
1615,33266,Nanocore,Sci-Fi,ONA,10,163,6.17
1616,33272,Nanocore: 2016 New Year Special,Music,Music,1,102,4.93
1617,28695,Nansensu Monogatari Dai Ippen: Sarugashima,Adventure,Movie,1,126,5.11
1618,29715,Nar Doma,Comedy,TV,26,2124,5.02
1619,32276,Nar Doma Manner Movie,Comedy,Movie,1,65,3.67
1620,32275,Nar Doma Special,Comedy,Special,1,71,8.0
1621,33130,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,Historical,Movie,1,507,6.43
1622,24903,Neko Funjatta,Music,Music,1,79,4.15
1623,5925,Neko Hiki no Ororane,Fantasy,OVA,1,163,6.72
1624,33398,Neko Konogoro,Comedy,TV,Unknown,186,2.8
1625,33727,Neko no Dayan: Fushigi Gekijou,Kids,TV,Unknown,90,4.25
1626,31562,Neko no Dayan: Nihon e Iku,Kids,TV,12,141,6.5
1627,33826,Neko no Kuni no Kenpou,Historical,OVA,1,20,7.33
1628,13497,Neko no Sumu Shima,Drama,Special,1,202,5.0
1629,24573,Neko to Nezumi,Comedy,Movie,1,72,5.57
1630,29851,Nekoronde Mite ne.,Comedy,ONA,14,54,3.43
1631,29844,Nekoronde TV.,Comedy,TV,12,46,4.55
1632,30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,Romance,ONA,1,255,5.24
1633,27843,Nemurenu Yoru no Chiisana Ohanashi,Kids,OVA,3,53,6.25
1634,30217,Neo Faust,Supernatural,Special,1,138,5.38
1635,30864,New Tokyo Ondo,Dementia,Movie,1,84,3.92
1636,27849,Nezumi-kun no Chokki,Kids,OVA,4,44,7.0
1637,7713,Nihon Mukashibanashi: Saru Kani,Fantasy,Movie,1,130,4.88
1638,22413,Nihon Mukashibanashi: Warashibe Chouja,Kids,Movie,1,60,6.44
1639,22325,Ningen Kakumei,Slice of Life,OVA,20,86,8.0
1640,31033,Nintama Rantarou: Dokutake Onsen no Dan,Comedy,Special,1,91,6.07
1641,31034,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,Comedy,Special,1,104,6.67
1642,22999,Nippon Tanjou,Historical,TV,5,62,5.4
1643,29900,Nobara,Drama,Movie,1,70,4.59
1644,17601,Non-tan to Issho,Kids,TV,263,95,6.84
1645,7495,Nonki na Tou-san Ryuuguu Mairi,Supernatural,Movie,1,105,5.5
1646,23013,Norakuro,Comedy,TV,26,94,6.0
1647,30305,Norakuro Compilation OVA,Comedy,OVA,1,56,5.5
1648,30019,Norakuro Ittouhei,Kids,Movie,1,97,4.44
1649,30018,Norakuro Nitouhei,Kids,Movie,1,102,4.65
1650,3514,Noramimi,Comedy,TV,12,406,6.9
1651,5089,Noramimi 2,Comedy,TV,13,156,6.48
1652,32904,Norimono Atsumare: Hit Song-shuu,Music,OVA,6,51,4.17
1653,28689,Noroma na Jiji,Historical,Movie,1,51,6.67
1654,7836,Notari Matsutarou,Sports,OVA,10,270,5.59
1655,29740,Notteke Explet&#039;s,Kids,TV,26,38,5.33
1656,32633,Nowisee,Music,Music,24,560,7.64
1657,22585,Nukko.,Comedy,TV,Unknown,113,6.4
1658,22849,Nyamen,Comedy,TV,12,414,5.62
1659,31166,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,Music,Special,1,127,5.35
1660,9810,Nyani ga Nyandaa Nyandaa Kamen,Comedy,TV,83,169,6.75
1661,24403,Nyanpuku Nyaruma,Comedy,TV,Unknown,176,4.0
1662,19305,Nyuru Nyuru!! Kakusen-kun,Comedy,TV,25,280,5.44
1663,30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,Comedy,TV,13,152,5.1
1664,27573,Obasuteyama,Drama,Movie,1,57,7.0
1665,28101,Obatalian,Comedy,Special,1,63,4.75
1666,9070,Oden-kun,Comedy,TV,156,118,7.36
1667,34234,Ohayou! Kokekkou-san,Comedy,TV,Unknown,61,2.75
1668,13091,Ojiichan ga Kaizoku Datta Koro,Comedy,Movie,1,128,4.41
1669,31971,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,Slice of Life,OVA,1,46,5.5
1670,23865,Ojisan Kaizou Kouza,Comedy,Movie,1,60,6.43
1671,19069,Okane wa Mawaru: Kurashi to Kinyuu,Slice of Life,OVA,1,92,5.31
1672,30158,Okore!! Nonkuro,Kids,Special,1,52,3.93
1673,33888,Omoi Au Christmas 2011,Fantasy,Special,3,35,4.67
1674,8229,"on-chan, Yume Power Daibouken!",Fantasy,Special,1,98,5.4
1675,31057,Onaka Hime,Fantasy,ONA,3,175,4.5
1676,7531,Onbu Obake,Supernatural,Movie,1,97,6.08
1677,32763,One and Three Four,Music,Music,1,89,4.51
1678,22541,Oniku Daisuki! Zeushi-kun,Comedy,TV,12,150,4.98
1679,28185,Oniku Daisuki! Zeushi-kun 2nd Season,Comedy,ONA,6,92,5.05
1680,32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,Comedy,ONA,1,63,4.31
1681,20085,Only You: Viva! Cabaret Club,Comedy,TV,15,75,6.8
1682,19831,Ore wa Chokkaku,Comedy,TV,36,102,7.13
1683,25809,Ore-tachi Ijiwaru Kei,Comedy,TV,14,101,5.71
1684,22567,Osaru no Monkichi no Kin no Ono Gin no Ono,Kids,OVA,1,81,5.05
1685,23267,Osaru no Tairyou,Slice of Life,Movie,1,111,4.36
1686,3362,Oshare Majo Love and Berry: Shiawase no Mahou,Magic,Movie,1,398,5.83
1687,9866,Oshin,Drama,Movie,1,221,7.96
1688,29796,Oshizuka ni,Kids,Movie,1,94,4.08
1689,32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy,Special,1,193,6.29
1690,19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Comedy,Movie,1,224,6.52
1691,20023,Otanoshimi Anime Gekijou,Comedy,TV,26,62,6.83
1692,23181,Otogi Banashi: Bunbuku Chagama,Kids,Movie,1,85,6.33
1693,14213,Otogi Manga Calendar,Historical,TV,312,146,6.11
1694,17675,Otogi no Sekai Ryokou,Adventure,Movie,1,67,5.5
1695,17903,Otokogi,Seinen,OVA,3,88,5.83
1696,23515,Otsuki-sama to Oujo,Fantasy,OVA,1,68,6.2
1697,29922,Ou-sama Ninatta Kitsune,,Movie,1,74,4.16
1698,7526,Ousama no Shippo,Fantasy,Movie,1,107,5.64
1699,30905,Owanko,Comedy,ONA,7,65,5.17
1700,13165,Paboo &amp; Mojies,Kids,TV,52,113,4.0
1701,33238,Padak Padak,Drama,Movie,1,62,6.5
1702,13463,Panda no Taputapu,Kids,TV,Unknown,131,6.55
1703,30403,Paper Film,Comedy,Movie,1,102,3.33
1704,6018,Patchin shite! Obaachan,Drama,Movie,1,112,6.83
1705,33122,Pâtisserie no Monster,Slice of Life,ONA,4,100,4.61
1706,12359,Pecola,Kids,TV,26,147,5.35
1707,33913,Peeban,Comedy,OVA,6,30,4.75
1708,29729,Peeping Life x IODATA: Quiz!! Input Output,Comedy,ONA,8,117,3.72
1709,34156,PePePePengiin,Comedy,TV,Unknown,217,7.24
1710,21981,Pic-lele,Kids,TV,Unknown,59,6.33
1711,31078,PikkaPika Summer,,TV,31,96,5.67
1712,20005,Pinch to Punch,Comedy,TV,156,66,5.71
1713,29393,Pinky Monkey no Umareta Hi,Adventure,ONA,1,70,4.4
1714,29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Slice of Life,ONA,1,82,4.12
1715,29391,Pinky Wakuwaku Tabi Stroll,Slice of Life,ONA,7,87,3.59
1716,5018,Piroppo,Comedy,TV,23,251,5.06
1717,34235,Pittanko! Nekozakana,Comedy,TV,Unknown,64,5.67
1718,30200,Piyo no Ongaeshi,Music,Music,1,47,5.0
1719,29898,Plus 50000-nen,Sci-Fi,Movie,1,72,5.08
1720,17613,Poka Poka Mori no Rascal,Kids,TV,52,93,5.22
1721,7527,Ponsuke no Udekurabe,Action,Movie,1,91,6.4
1722,23633,Poppoya-san: Nonki Ekichou,Kids,Movie,1,74,7.57
1723,23635,Poppoya-san: Nonki Kikanshi,Kids,Movie,1,67,7.14
1724,29925,Poron Guitar,Kids,Movie,1,78,4.37
1725,27451,Porong Porong Pororo 2,Kids,TV,52,62,5.57
1726,22593,Potecco Babies (2011),Comedy,ONA,12,118,4.85
1727,8670,Pozzie,Kids,Special,17,82,6.73
1728,34118,Pride,Slice of Life,ONA,1,35,4.89
1729,24811,Prison Bear,Comedy,ONA,1,92,3.39
1730,10459,Puu-Neko,Comedy,TV,11,496,5.49
1731,11589,Puu-Neko Shougekijou,Comedy,TV,11,184,5.79
1732,29483,Rainbow no Anime Bako,Kids,Special,1,56,3.86
1733,7473,Rennyo to Sono Haha,Historical,Movie,1,132,6.21
1734,10607,Rerere no Tensai Bakabon,Comedy,TV,24,182,6.64
1735,32768,Revenge of Green Mutant,Music,Music,1,69,3.85
1736,3372,RGB Adventure,Adventure,TV,6,109,5.21
1737,14249,Ribbon no Kishi (1999),Adventure,Movie,1,178,5.86
1738,22241,Ribbon no Kishi Pilot,Adventure,Special,1,139,5.36
1739,13459,Ribbon-chan,Comedy,TV,24,93,4.83
1740,32851,Riding the Storm,Music,Music,1,67,3.49
1741,22391,Ring Ring Boy,Dementia,Movie,1,69,4.4
1742,29797,Risu no Panache,Kids,Movie,1,83,4.92
1743,6195,Rita to Nantoka,Slice of Life,TV,26,269,6.0
1744,15069,Robin-kun to 100 nin no Otomodachi Season 2,Kids,TV,13,73,5.17
1745,4547,RoboDz,Sci-Fi,TV,26,125,5.0
1746,16490,Robot Taekwon V wa Hwanggeum Nalgae,Mecha,Movie,1,91,4.93
1747,33237,Romangeun Eobsda,Drama,Movie,1,53,6.0
1748,20003,Roppou Yabure-kun,Slice of Life,TV,110,64,6.75
1749,7211,Rose O&#039;Neill Kewpie,Comedy,TV,26,133,6.4
1750,33710,Run &amp; Roll,Dementia,Movie,1,84,3.67
1751,33535,Runningman,Slice of Life,ONA,1,48,4.7
1752,30138,Rusuden Hour: Sodan Brothers,Comedy,TV,25,51,7.67
1753,30204,Ryoukan-san,Historical,Movie,1,55,5.4
1754,31547,Ryouma 30 Seconds,Historical,TV,5,54,8.8
1755,8685,Ryuuichi Manga Gekijou Onbu Obake,Supernatural,TV,52,102,5.59
1756,32559,Ryuuzou to Shichinin no Kobun-tachi x Frogman,Comedy,ONA,5,41,4.29
1757,17427,Sabaku no Takara no Shiro,Drama,OVA,1,69,5.0
1758,32397,Sagaken wo Meguru Animation,Slice of Life,Movie,2,535,6.24
1759,8561,Saint Elmo: Hikari no Raihousha,Sci-Fi,Special,1,152,6.25
1760,33856,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen",Comedy,ONA,25,31,6.0
1761,33857,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials",Comedy,Special,4,26,4.0
1762,15393,Sakura no Ondo,Drama,Movie,1,1498,6.38
1763,29798,Sakura Yori Ai wo Nosete,Kids,Movie,1,96,4.15
1764,29559,San-biki no Koguma-san,Kids,Movie,1,80,3.63
1765,10077,Sango no Umi to Ouji,Fantasy,OVA,1,132,6.16
1766,7696,Sangokushi Daiichibu Eiyuu-tachi no Yoake,Historical,Movie,1,124,7.2
1767,29675,Sarasoujuu no Hana no Iro,Drama,Movie,1,97,3.8
1768,22399,Saru Kani Gassen,Kids,OVA,1,62,5.23
1769,30059,Saru Kani Gassen,Drama,Movie,1,76,4.75
1770,33860,Saru Kani Gassen (Yokoku),Historical,ONA,1,38,2.84
1771,33318,Scripta Volant,,Movie,1,22,6.27
1772,33163,Seishain Cyborg 003,Comedy,ONA,2,155,4.39
1773,28693,Seisho Gensou Fu: Adam to Eve,Historical,Movie,1,61,6.0
1774,29744,Seishun Midnight Runners: Shiosai,Music,Music,1,82,4.63
1775,7398,Sekai Meisaku Douwa,Fantasy,OVA,20,207,6.49
1776,10241,Sekai Monoshiri Ryoko,Comedy,TV,1006,153,5.92
1777,22523,Sekai no Hikari: Shinran Shounin,Historical,OVA,6,53,5.75
1778,29647,Sensuikan Cassiopeia,Dementia,Movie,1,85,3.35
1779,25329,Sensuikan ni Koi wo Shita Kujira no Hanashi,Kids,Movie,1,86,5.25
1780,28887,Setsuzoku Muyou,Comedy,TV,26,93,4.5
1781,32627,Shaka no Shougai,Historical,Movie,1,31,9.0
1782,33906,Shangri-La (Music),Music,Music,1,55,3.54
1783,31264,Shashinki,Dementia,Movie,1,86,3.26
1784,31265,Shashinki 87,Dementia,Movie,1,85,3.41
1785,25979,Sheep in the Island,Comedy,Special,2,67,5.09
1786,10506,Shiawase Haitatsu Taneko,Comedy,TV,Unknown,152,6.5
1787,9404,Shiawase no Katachi,Comedy,OVA,4,85,6.69
1788,25093,Shiawase no Ouji,Kids,Movie,1,65,6.57
1789,30201,Shiawase no Tokei,Music,Music,1,73,4.35
1790,1739,Shibawanko no Wa no Kokoro,Kids,TV,80,369,6.27
1791,33132,Shin Kachikachi Yama,Fantasy,Movie,1,37,7.5
1792,15875,Shin Kyojin no Hoshi,Sports,TV,52,165,6.77
1793,16486,Shin Kyojin no Hoshi II,Sports,TV,23,145,6.91
1794,9749,Shin Otokogi,Seinen,OVA,2,85,7.08
1795,30045,Shin Saru Kani Gassen,Drama,Movie,1,86,4.39
1796,22401,Shin Saru Kani Gassen (1939),Kids,Movie,1,68,5.13
1797,16510,Shin Shounan Bakusouzoku Arakure Knight,Adventure,OVA,2,122,6.06
1798,14069,Shinjuku Shin-chan: Yoiko no Koutsuu Anzen,Kids,ONA,1,104,4.61
1799,31508,Shinya Doubutsuen,,Movie,1,32,6.29
1800,10633,Shiodome Cable TV,Comedy,TV,22,114,5.35
1801,9546,Shirahata no Shoujo Ryuuko,Drama,Movie,1,120,7.19
1802,29401,Shiritori Oukoku,Kids,TV,3,48,4.71
1803,22995,Shisei Sasshin,Slice of Life,Movie,1,51,8.67
1804,19981,Shisukon Ouji,Adventure,TV,14,65,7.0
1805,10756,Shitakiri Suzume,Drama,Movie,1,90,5.93
1806,29741,Shitamachi Alien PapiPipiPupi,Sci-Fi,ONA,13,43,7.0
1807,24789,Shoko Nakagawa Prism Tour Special,Music,Special,1,149,5.55
1808,9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,Kids,OVA,1,92,4.91
1809,33199,Shounen Ashibe,Comedy,OVA,6,52,6.0
1810,33200,Shounen Ashibe Anzen Kyouiku Anime,Kids,OVA,2,43,5.6
1811,19887,Shouri Toushu,Sports,Movie,1,80,7.17
1812,10541,Shuukan Shimakou,Comedy,TV,11,251,5.32
1813,11611,Shuukan Shimakou Special,Comedy,ONA,1,97,5.09
1814,11609,"Shuukan Shimakou: Sono Toki, Shimakou ga Ugoita!",Comedy,TV,11,130,5.52
1815,32888,Sinbad,Adventure,Movie,1,452,5.09
1816,31829,Sinbad: Mahou no Lamp to Ugoku Shima,Adventure,Movie,1,622,6.17
1817,29756,Sinbad: Soratobu Hime to Himitsu no Shima,Adventure,Movie,1,881,6.41
1818,32609,Sinbad: Soratobu Hime to Himitsu no Shima Pilot,Adventure,Special,1,159,5.29
1819,32757,Skirt,Music,Music,1,74,4.93
1820,8143,Sockies: Frontier Quest,Comedy,TV,39,123,5.0
1821,23979,Something Great Chizu ni Nai Machi,Slice of Life,Movie,1,70,8.2
1822,21517,Soratobu Usagi no Yuukai Boushi: Boku Iya Da yo!,Kids,OVA,1,64,4.73
1823,19433,Sore Ike! Anpanman: Omusubiman,Kids,Movie,1,83,5.33
1824,30210,Souiu Megane,Dementia,Movie,1,65,3.5
1825,9965,Soukou Kyojin Z-Knight,Mecha,OVA,1,110,5.13
1826,30762,Soumubu Sououka Yamaguchi Roppeita: Saibanin Project Hajimemasu!,Slice of Life,OVA,1,52,4.93
1827,24819,Spo-chan Taiketsu: Youkai Daikessen,Kids,Movie,1,109,5.92
1828,32868,Spring Stranger,Music,Music,1,71,4.14
1829,15111,Spy Penguin,Kids,OVA,5,81,6.0
1830,3497,Steady x Study,Romance,OVA,1,310,4.7
1831,29657,Stone,Dementia,Movie,1,108,4.13
1832,32756,Storywriter,Music,Music,1,68,5.14
1833,32629,Subarashii Sekai Ryokou: New York Tabi &quot;Computopia Seireki Nisennen no Monogatari&quot;,Sci-Fi,Special,2,35,8.0
1834,3885,Sugar Bunnies,Kids,TV,26,315,6.61
1835,6482,Sugar Bunnies Chocolate!,Kids,TV,26,203,6.95
1836,33999,Sugar Bunnies Chocolate! Specials,Kids,Special,2,44,4.67
1837,6481,Sugar Bunnies Fleur,Kids,TV,26,228,5.88
1838,34000,Sugar Bunnies Fleur Specials,Kids,Special,2,44,3.67
1839,33998,Sugar Bunnies: Taisetsu na Tomodachi e...,Kids,Special,1,46,5.0
1840,33320,Suijun Genten,,Movie,1,13,7.0
1841,7683,Suiren no Hito,Drama,Movie,1,126,6.0
1842,4553,Sukima no Kuni no Polta,Fantasy,TV,13,217,5.67
1843,34490,Sushi Azarashi,Comedy,TV,30,12,3.0
1844,26035,Sweet Spot,Comedy,OVA,1,59,7.0
1845,30961,Sylvanian Families Mini Gekijou: Omoigakenai Okyakusama,Slice of Life,OVA,3,45,4.4
1846,30284,Taabou no Ganbaru Sengen,Kids,OVA,1,44,3.67
1847,29799,Tabi wa Michizure Yo wa Nasake,Kids,Movie,1,92,4.26
1848,14821,Taekwon Dongja Maruchi Arachi,Action,Movie,1,93,4.53
1849,6519,Tamagotchi Honto no Hanashi,Kids,Movie,1,161,6.1
1850,30971,Tanita Shokudou,Slice of Life,Special,1,65,3.54
1851,15129,Tanpen Animation Junpei Fujita,Music,Special,3,88,6.75
1852,27377,Tanuki-san Ooatari,Kids,Movie,1,50,7.33
1853,21869,Tarepanda,Music,OVA,1,118,5.81
1854,30012,Tekusuke Monogatari,Historical,Movie,1,89,4.0
1855,32585,Telemonster,Adventure,TV,Unknown,32,8.5
1856,29669,Ten,Dementia,Movie,1,82,4.44
1857,32812,TeNiOE,Music,Music,1,79,4.86
1858,2930,Tensai? Dr. Hamax,Comedy,TV,12,88,4.33
1859,33077,Terajima-chou Kidan: Ginnagashi,Historical,OVA,1,34,7.0
1860,11681,Tetsu no Ko Kanahiru,Fantasy,Movie,1,67,6.75
1861,7982,Tetsuro no Kanata,Adventure,OVA,1,340,5.87
1862,29151,Tezuka Osamu Monogatari,Historical,ONA,10,69,4.86
1863,25149,The Deer&#039;s Bell,Kids,Movie,1,74,6.57
1864,7955,The Marshmallow Times,Slice of Life,TV,52,216,7.09
1865,9416,The Monkey King and the Fruit of Immortality,Adventure,Movie,1,148,6.53
1866,9417,The Monkey King Conquers the Demon,Adventure,Movie,1,122,6.67
1867,9949,The Olympic Adventures of Fuwa,Comedy,TV,100,76,6.17
1868,7844,The Place Where We Were,Dementia,Movie,1,195,6.15
1869,9956,The Primitives: Bongo and Grunge,Comedy,TV,52,58,5.5
1870,15399,The Siamese: First Mission,Action,Movie,1,127,5.85
1871,31259,Thunder,Dementia,Movie,1,115,3.93
1872,28591,Timbre A to Z,Music,ONA,26,188,3.98
1873,33887,Time for Christmas,Music,Music,1,42,4.52
1874,24803,Tobidasu Ehon 3D,Kids,Movie,1,42,5.33
1875,8539,Toilet no Hanako-san,Horror,Movie,1,224,5.87
1876,33525,Tokyo 2164,Sci-Fi,ONA,1,59,3.27
1877,30408,Tokyo SOS,,Movie,1,87,2.72
1878,33884,Tokyu Plaza Ginza Open,Slice of Life,Special,1,45,5.0
1879,13457,Tomodachi 8-nin,Comedy,TV,Unknown,125,5.42
1880,10242,Ton-Ton Atta to Niigata no Mukashibanashi,Comedy,TV,13,63,6.54
1881,9825,Tonari no Tokoro,Comedy,OVA,1,126,6.78
1882,6730,Tonde Mon Pe,Kids,TV,42,120,6.94
1883,32855,Tonight,Music,Music,1,91,4.85
1884,32144,Toshi Souzou Gakubu Shoukai,Slice of Life,ONA,Unknown,127,5.92
1885,29073,Tottori U-turn,Sports,Special,1,91,4.26
1886,2366,Touma Kishinden Oni,Supernatural,TV,25,303,6.4
1887,29667,Toumei Ningen,Dementia,Movie,1,97,4.11
1888,18137,Train Heroes,Kids,TV,26,164,6.1
1889,22131,Train Heroes Movie,Kids,Movie,1,61,6.25
1890,20087,Treasure Gaust,Game,TV,5,96,3.82
1891,6917,Tsuideni Tonchinkan,Comedy,TV,43,189,7.13
1892,29649,Tsuiseki,Dementia,Movie,1,81,4.4
1893,15139,Tsuki no Miya no Oujo-sama,Kids,Movie,1,130,4.79
1894,33691,Tsukiyo to Megane,Fantasy,Movie,1,39,4.67
1895,32861,Tsukiyomi,Music,Music,1,86,4.73
1896,32598,Tsukushi no Iwai,Historical,OVA,1,37,6.5
1897,29479,Tsunagaru Animal,Kids,Special,1,39,5.4
1898,29929,Tsuru no Ongaeshi,Kids,Movie,1,70,4.56
1899,28023,Tsuru no Sugomori,Kids,Movie,1,46,8.5
1900,12903,Tsushima Maru: Sayounara Okinawa,Historical,Movie,1,120,7.09
1901,6273,Tsuyu no Hito Shizuku,Historical,OVA,1,181,6.5
1902,32646,Tsuzuki wo Kangaeru Monogatari,Drama,Special,4,39,5.43
1903,19985,Uchuujin Pipi,Kids,TV,52,70,5.0
1904,19059,UFO Nitsukamatta Kodomo-tachi,Kids,OVA,1,68,5.42
1905,8346,Ukkari Pénélope OVA,Fantasy,OVA,2,100,5.93
1906,30054,Uli Sai Jjang-Iya,School,Movie,1,36,5.0
1907,34453,Uma Musume: Pretty Derby,Action,ONA,1,75,6.64
1908,12861,Umeboshi Denka: Uchuu no Hate kara Panparopan!,Comedy,Movie,1,78,6.38
